file_path,class_label,file_name,file_ext,width,height,aspect_ratio,pixels,file_size_kb,color_mode
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Plastik\R_969.jpg,Plastik,R_969.jpg,.jpg,300,168,1.7857,50400,8.0,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Plastik\R_97.jpg,Plastik,R_97.jpg,.jpg,194,259,0.749,50246,4.91,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Plastik\R_970.jpg,Plastik,R_970.jpg,.jpg,275,183,1.5027,50325,12.3,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Plastik\R_971.jpg,Plastik,R_971.jpg,.jpg,290,174,1.6667,50460,10.35,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Plastik\R_972.jpg,Plastik,R_972.jpg,.jpg,300,168,1.7857,50400,9.54,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Plastik\R_973.jpg,Plastik,R_973.jpg,.jpg,259,194,1.3351,50246,13.03,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Plastik\R_974.jpg,Plastik,R_974.jpg,.jpg,308,164,1.878,50512,8.52,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Plastik\R_975.jpg,Plastik,R_975.jpg,.jpg,380,133,2.8571,50540,9.92,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Plastik\R_976.jpg,Plastik,R_976.jpg,.jpg,300,168,1.7857,50400,14.71,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Plastik\R_977.jpg,Plastik,R_977.jpg,.jpg,313,161,1.9441,50393,9.9,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Plastik\R_978.jpg,Plastik,R_978.jpg,.jpg,225,225,1.0,50625,2.38,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Plastik\R_979.jpg,Plastik,R_979.jpg,.jpg,275,183,1.5027,50325,4.56,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Plastik\R_98.jpg,Plastik,R_98.jpg,.jpg,275,183,1.5027,50325,7.2,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Plastik\R_980.jpg,Plastik,R_980.jpg,.jpg,259,194,1.3351,50246,13.83,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Plastik\R_981.jpg,Plastik,R_981.jpg,.jpg,290,174,1.6667,50460,7.47,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Plastik\R_982.jpg,Plastik,R_982.jpg,.jpg,312,162,1.9259,50544,17.91,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Plastik\R_983.jpg,Plastik,R_983.jpg,.jpg,287,175,1.64,50225,12.0,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Plastik\R_984.jpg,Plastik,R_984.jpg,.jpg,305,165,1.8485,50325,7.33,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Plastik\R_985.jpg,Plastik,R_985.jpg,.jpg,275,183,1.5027,50325,15.26,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Plastik\R_986.jpg,Plastik,R_986.jpg,.jpg,300,168,1.7857,50400,11.34,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Plastik\R_987.jpg,Plastik,R_987.jpg,.jpg,190,265,0.717,50350,3.97,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Plastik\R_988.jpg,Plastik,R_988.jpg,.jpg,318,159,2.0,50562,13.6,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Plastik\R_989.jpg,Plastik,R_989.jpg,.jpg,275,184,1.4946,50600,13.52,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Plastik\R_99.jpg,Plastik,R_99.jpg,.jpg,264,173,1.526,45672,6.46,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Plastik\R_990.jpg,Plastik,R_990.jpg,.jpg,297,169,1.7574,50193,9.87,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Plastik\R_991.jpg,Plastik,R_991.jpg,.jpg,198,254,0.7795,50292,5.93,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Plastik\R_992.jpg,Plastik,R_992.jpg,.jpg,259,194,1.3351,50246,7.51,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Plastik\R_993.jpg,Plastik,R_993.jpg,.jpg,316,159,1.9874,50244,7.0,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Plastik\R_994.jpg,Plastik,R_994.jpg,.jpg,275,183,1.5027,50325,12.04,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Plastik\R_995.jpg,Plastik,R_995.jpg,.jpg,189,266,0.7105,50274,2.27,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Plastik\R_996.jpg,Plastik,R_996.jpg,.jpg,225,225,1.0,50625,2.52,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Plastik\R_997.jpg,Plastik,R_997.jpg,.jpg,241,187,1.2888,45067,10.3,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Plastik\R_998.jpg,Plastik,R_998.jpg,.jpg,248,184,1.3478,45632,23.09,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Plastik\R_999.jpg,Plastik,R_999.jpg,.jpg,274,184,1.4891,50416,10.5,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Residu\-dengan-Sidoarjo-banyak-ditemukan-sampah-popok-dan-plastik-foto-Petrus-Riski.jpg,Residu,-dengan-Sidoarjo-banyak-ditemukan-sampah-popok-dan-plastik-foto-Petrus-Riski.jpg,.jpg,1024,659,1.5539,674816,255.0,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Residu\-ks--bep.jpg,Residu,-ks--bep.jpg,.jpg,1200,676,1.7751,811200,153.37,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Residu\-ks--popok-bekas.jpg,Residu,-ks--popok-bekas.jpg,.jpg,830,468,1.7735,388440,50.13,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Residu\-Memakai-Pembalut-yang-Mengandung-Klorin-By-La-corneja-artesana-shutterstock.jpg,Residu,-Memakai-Pembalut-yang-Mengandung-Klorin-By-La-corneja-artesana-shutterstock.jpg,.jpg,1000,667,1.4993,667000,137.52,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Residu\-pengumpulan-sampah-daur-ulang-crop-e4d5f01179896b8f603bdcdf60ceafa0_600x400.jpg,Residu,-pengumpulan-sampah-daur-ulang-crop-e4d5f01179896b8f603bdcdf60ceafa0_600x400.jpg,.jpg,600,400,1.5,240000,51.99,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Residu\01_clodispo.jpg,Residu,01_clodispo.jpg,.jpg,400,300,1.3333,120000,37.38,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Residu\027588700_1499681855-TopYaps.jpg,Residu,027588700_1499681855-TopYaps.jpg,.jpg,640,360,1.7778,230400,24.23,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Residu\042217_781488_pembalut_d.jpg,Residu,042217_781488_pembalut_d.jpg,.jpg,1200,800,1.5,960000,118.8,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Residu\0YvaixsHHrSFSQGpDb6Rer2LTCfRAmoZhHGAkciQ.jpg,Residu,0YvaixsHHrSFSQGpDb6Rer2LTCfRAmoZhHGAkciQ.jpg,.jpg,600,400,1.5,240000,62.12,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Residu\1.jpg,Residu,1.jpg,.jpg,1005,1280,0.7852,1286400,90.37,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Residu\101257294_7debccb8-cd52-4780-8206-83bbb6b2fc18_674_674.jpg,Residu,101257294_7debccb8-cd52-4780-8206-83bbb6b2fc18_674_674.jpg,.jpg,500,500,1.0,250000,47.03,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Residu\1187421600.jpg,Residu,1187421600.jpg,.jpg,700,465,1.5054,325500,125.13,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Residu\1579162417.jpg,Residu,1579162417.jpg,.jpg,910,580,1.569,527800,184.99,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Residu\1584457142950-popok-bekas-banyuwangi3.jpg,Residu,1584457142950-popok-bekas-banyuwangi3.jpg,.jpg,1024,768,1.3333,786432,209.12,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Residu\17-07-2017-popok-jadi.jpg,Residu,17-07-2017-popok-jadi.jpg,.jpg,450,337,1.3353,151650,54.36,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Residu\172057-rekomendasi-pembalut-kain-terbaik-webp-large.jpg,Residu,172057-rekomendasi-pembalut-kain-terbaik-webp-large.jpg,.jpg,728,460,1.5826,334880,55.01,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Residu\20191129121214-58e2f.jpg,Residu,20191129121214-58e2f.jpg,.jpg,800,533,1.5009,426400,62.17,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Residu\20200104172423picsart01-04-051831.jpg,Residu,20200104172423picsart01-04-051831.jpg,.jpg,2888,1814,1.5921,5238832,857.51,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Residu\20210224113911img20210223130307.jpg,Residu,20210224113911img20210223130307.jpg,.jpg,3264,2448,1.3333,7990272,2134.54,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Residu\2115746344.jpg,Residu,2115746344.jpg,.jpg,1920,1280,1.5,2457600,175.6,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Residu\2449017228.jpg,Residu,2449017228.jpg,.jpg,750,500,1.5,375000,122.76,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Residu\261436245197.jpg,Residu,261436245197.jpg,.jpg,910,580,1.569,527800,149.39,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Residu\2628986452.jpg,Residu,2628986452.jpg,.jpg,700,467,1.4989,326900,97.0,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Residu\2656123227.jpg,Residu,2656123227.jpg,.jpg,768,512,1.5,393216,96.32,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Residu\2657639953.jpg,Residu,2657639953.jpg,.jpg,700,465,1.5054,325500,48.66,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Residu\277da6a41ccc91c3624f735d7cce66d7.jpg,Residu,277da6a41ccc91c3624f735d7cce66d7.jpg,.jpg,1800,1200,1.5,2160000,113.49,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Residu\3075349_cb828446-860c-4d8a-a213-8b50a1a31b74_800_800.jpg,Residu,3075349_cb828446-860c-4d8a-a213-8b50a1a31b74_800_800.jpg,.jpg,500,500,1.0,250000,41.23,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Residu\3332033820.jpg,Residu,3332033820.jpg,.jpg,768,512,1.5,393216,81.96,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Residu\3982130445.jpg,Residu,3982130445.jpg,.jpg,750,500,1.5,375000,65.12,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Residu\5140049_fdcfabe0-587f-48cd-b4d1-358ebcafb2fb_700_459.jpg,Residu,5140049_fdcfabe0-587f-48cd-b4d1-358ebcafb2fb_700_459.jpg,.jpg,500,500,1.0,250000,58.9,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Residu\58740091323-img_20200121_152520.jpg,Residu,58740091323-img_20200121_152520.jpg,.jpg,714,474,1.5063,338436,226.77,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Residu\624f89d0cd1f9-flek-menstruasi-perdarahan-haid-pembalut_665_374.jpg,Residu,624f89d0cd1f9-flek-menstruasi-perdarahan-haid-pembalut_665_374.jpg,.jpg,665,374,1.7781,248710,182.37,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Residu\680174717.jpg,Residu,680174717.jpg,.jpg,700,465,1.5054,325500,30.24,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Residu\6bb06035a38a75056a85fa4fbb776b2a.jpg,Residu,6bb06035a38a75056a85fa4fbb776b2a.jpg,.jpg,1000,1000,1.0,1000000,159.22,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Residu\6_Fakta_Pembalut_Wanita.jpg,Residu,6_Fakta_Pembalut_Wanita.jpg,.jpg,1280,853,1.5006,1091840,179.5,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Residu\71800-ilustrasi-popok-bayi.jpg,Residu,71800-ilustrasi-popok-bayi.jpg,.jpg,653,366,1.7842,238998,22.33,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Residu\730x480-img-73626-ilustrasi-pembalut-shutterstock.jpg,Residu,730x480-img-73626-ilustrasi-pembalut-shutterstock.jpg,.jpg,730,480,1.5208,350400,25.88,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Residu\92821-ilustrasi-popok-bayi-envato.jpg,Residu,92821-ilustrasi-popok-bayi-envato.jpg,.jpg,653,366,1.7842,238998,32.74,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Residu\929888076.jpg,Residu,929888076.jpg,.jpg,945,630,1.5,595350,45.1,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Residu\9620491_20170320121907.jpg,Residu,9620491_20170320121907.jpg,.jpg,540,359,1.5042,193860,21.57,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Residu\absorbent-3509508_1920.jpg,Residu,absorbent-3509508_1920.jpg,.jpg,750,500,1.5,375000,23.24,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Residu\antarafoto-daur-ulang-popok-bekas-pakai-160120-agr-3_1.jpg,Residu,antarafoto-daur-ulang-popok-bekas-pakai-160120-agr-3_1.jpg,.jpg,800,533,1.5009,426400,109.77,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Residu\antarafoto-evakuasi-popok-bayi-dari-sungai-250917-pf-2_ratio-16x9.JPG.jpg,Residu,antarafoto-evakuasi-popok-bayi-dari-sungai-250917-pf-2_ratio-16x9.JPG.jpg,.jpg,1024,512,2.0,524288,122.86,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Residu\Apa-itu-Alergi-Pembalut-Bagaimana-Mengatasinya-700x467.jpg,Residu,Apa-itu-Alergi-Pembalut-Bagaimana-Mengatasinya-700x467.jpg,.jpg,700,467,1.4989,326900,20.18,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Residu\astaga-pria-ini-cuci-pembalut-bekas-pacarnya-sangkin-bucinnya-banjir-kecaman-netizen44_700.jpg,Residu,astaga-pria-ini-cuci-pembalut-bekas-pacarnya-sangkin-bucinnya-banjir-kecaman-netizen44_700.jpg,.jpg,564,423,1.3333,238572,179.13,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Residu\bantal_20170629_141656.jpg,Residu,bantal_20170629_141656.jpg,.jpg,700,393,1.7812,275100,54.73,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Residu\bekas-popok-sekali-pakai-yang-dibuang-di-sungai.jpg,Residu,bekas-popok-sekali-pakai-yang-dibuang-di-sungai.jpg,.jpg,700,393,1.7812,275100,45.78,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Residu\bocah-australia-disekap-ibunya-di-kamar-penuh-popok-bekas.jpg,Residu,bocah-australia-disekap-ibunya-di-kamar-penuh-popok-bekas.jpg,.jpg,540,270,2.0,145800,24.37,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Residu\body_a7d45a7fc0aa47789c6f6fedbcce453d.jpg,Residu,body_a7d45a7fc0aa47789c6f6fedbcce453d.jpg,.jpg,640,427,1.4988,273280,66.13,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Residu\bukan-untuk-mabuk-ini-11-manfaat-baik-pembalut-nomor-5-6-9-penting-banget-NfeZtQqIQ6.jpg,Residu,bukan-untuk-mabuk-ini-11-manfaat-baik-pembalut-nomor-5-6-9-penting-banget-NfeZtQqIQ6.jpg,.jpg,800,500,1.6,400000,55.15,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Residu\C-gd-BSVwAAYseb.jpg,Residu,C-gd-BSVwAAYseb.jpg,.jpg,675,1200,0.5625,810000,57.39,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Residu\C-gdaltUwAEo2P-.jpg,Residu,C-gdaltUwAEo2P-.jpg,.jpg,675,1200,0.5625,810000,58.01,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Residu\C-geAx0V0AASZ5h.jpg,Residu,C-geAx0V0AASZ5h.jpg,.jpg,675,1200,0.5625,810000,76.14,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Residu\C-geFfnV0AArEV6.jpg,Residu,C-geFfnV0AArEV6.jpg,.jpg,675,1200,0.5625,810000,61.0,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Residu\c3be3e283cad39905a430ac7153c56a2.jpg,Residu,c3be3e283cad39905a430ac7153c56a2.jpg,.jpg,640,480,1.3333,307200,97.75,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Residu\cara-membersihkan-noda-darah-menstruasi-720x519.jpg,Residu,cara-membersihkan-noda-darah-menstruasi-720x519.jpg,.jpg,720,519,1.3873,373680,28.94,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Residu\Cara-membuang-popok-bekas-yang-kotor.jpg,Residu,Cara-membuang-popok-bekas-yang-kotor.jpg,.jpg,640,426,1.5023,272640,35.02,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Residu\CSMyAeU1P_natracare-r7UjnJHJxmY-unsplash.jpg,Residu,CSMyAeU1P_natracare-r7UjnJHJxmY-unsplash.jpg,.jpg,750,494,1.5182,370500,100.16,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Residu\Daur-Ulang-Popok-Bekas-Pakai-160120-agr-6.jpg,Residu,Daur-Ulang-Popok-Bekas-Pakai-160120-agr-6.jpg,.jpg,730,487,1.499,355510,54.84,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Residu\daur-ulang-popok-bekas-pakai-ntue-dom.jpg,Residu,daur-ulang-popok-bekas-pakai-ntue-dom.jpg,.jpg,700,466,1.5021,326200,80.87,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Residu\daur-ulang-popok-bekas-pakai-ntuk-dom.jpg,Residu,daur-ulang-popok-bekas-pakai-ntuk-dom.jpg,.jpg,700,466,1.5021,326200,62.53,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Residu\daur-ulang-popok-bekas-pakai-q46tnd-prv.jpg,Residu,daur-ulang-popok-bekas-pakai-q46tnd-prv.jpg,.jpg,730,487,1.499,355510,66.93,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Residu\DdfKUrgVwAAcAKw.jpg,Residu,DdfKUrgVwAAcAKw.jpg,.jpg,675,1200,0.5625,810000,119.04,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Residu\diaper-bekas_20161028_163535.jpg,Residu,diaper-bekas_20161028_163535.jpg,.jpg,700,393,1.7812,275100,35.4,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Residu\DM-oF7NVQAATK7v.jpg,Residu,DM-oF7NVQAATK7v.jpg,.jpg,675,1200,0.5625,810000,98.66,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Residu\DpjFAYxUcAAt3Pj.jpg,Residu,DpjFAYxUcAAt3Pj.jpg,.jpg,581,1032,0.563,599592,91.91,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Residu\DpjFDgmUwAA3uH_.jpg,Residu,DpjFDgmUwAA3uH_.jpg,.jpg,581,1032,0.563,599592,63.3,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Residu\DpjFFYHVAAACihB.jpg,Residu,DpjFFYHVAAACihB.jpg,.jpg,581,1032,0.563,599592,76.05,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Residu\DpjFLdAV4AEgosR.jpg,Residu,DpjFLdAV4AEgosR.jpg,.jpg,581,1032,0.563,599592,106.94,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Residu\DpjFqfMVsAI_b8A.jpg,Residu,DpjFqfMVsAI_b8A.jpg,.jpg,581,1032,0.563,599592,77.53,RGB
C:\Users\Lenovo\.cache\kagglehub\datasets\fathurrahmanalfarizy\sampah-daur-ulang\versions\5\DATASETS\Residu\DpjFsVFUwAAsgbk.jpg,Residu,DpjFsVFUwAAsgbk.jpg,.jpg,581,1032,0.563,599592,67.75,RGB
