class_label,file_name,file_ext,width,height,aspect_ratio,pixels,file_size_kb,color_mode
Clothes,clothes2620_1.jpg,.jpg,400,533,0.7505,213200,40.27,RGB
Clothes,clothes2621_1.jpg,.jpg,400,437,0.9153,174800,16.67,RGB
Clothes,clothes2622_1.jpg,.jpg,400,533,0.7505,213200,17.31,RGB
Clothes,clothes2623_1.jpg,.jpg,400,533,0.7505,213200,39.12,RGB
Clothes,clothes2624_1.jpg,.jpg,400,533,0.7505,213200,24.36,RGB
Clothes,clothes2625_1.jpg,.jpg,400,533,0.7505,213200,27.21,RGB
Clothes,clothes2626_1.jpg,.jpg,400,533,0.7505,213200,25.92,RGB
Clothes,clothes2627_1.jpg,.jpg,400,533,0.7505,213200,28.27,RGB
Clothes,clothes2628_1.jpg,.jpg,400,533,0.7505,213200,18.85,RGB
Clothes,clothes2629_1.jpg,.jpg,534,400,1.335,213600,47.08,RGB
Clothes,clothes263_1.jpg,.jpg,400,533,0.7505,213200,40.68,RGB
Clothes,clothes2630_1.jpg,.jpg,400,533,0.7505,213200,15.71,RGB
Clothes,clothes2631_1.jpg,.jpg,400,534,0.7491,213600,15.87,RGB
Clothes,clothes2632_1.jpg,.jpg,400,533,0.7505,213200,24.66,RGB
Clothes,clothes2633_1.jpg,.jpg,400,888,0.4505,355200,64.3,RGB
Clothes,clothes2634_1.jpg,.jpg,400,711,0.5626,284400,24.75,RGB
Clothes,clothes2635_1.jpg,.jpg,400,400,1.0,160000,30.77,RGB
Clothes,clothes2636_1.jpg,.jpg,400,533,0.7505,213200,14.18,RGB
Clothes,clothes2637_1.jpg,.jpg,400,533,0.7505,213200,46.29,RGB
Clothes,clothes2638_1.jpg,.jpg,400,465,0.8602,186000,33.56,RGB
Clothes,clothes2639_1.jpg,.jpg,400,479,0.8351,191600,32.67,RGB
Clothes,clothes264_1.jpg,.jpg,400,533,0.7505,213200,15.55,RGB
Clothes,clothes2640_1.jpg,.jpg,400,534,0.7491,213600,15.25,RGB
Clothes,clothes2641_1.jpg,.jpg,400,533,0.7505,213200,24.37,RGB
Clothes,clothes2642_1.jpg,.jpg,533,400,1.3325,213200,25.69,RGB
Clothes,clothes2643_1.jpg,.jpg,400,533,0.7505,213200,23.74,RGB
Clothes,clothes2644_1.jpg,.jpg,400,533,0.7505,213200,20.69,RGB
Clothes,clothes2645_1.jpg,.jpg,400,534,0.7491,213600,18.99,RGB
Clothes,clothes2646_1.jpg,.jpg,400,534,0.7491,213600,18.77,RGB
Clothes,clothes2647_1.jpg,.jpg,400,570,0.7018,228000,29.47,RGB
Clothes,clothes2648_1.jpg,.jpg,534,400,1.335,213600,23.16,RGB
Clothes,clothes2649_1.jpg,.jpg,400,533,0.7505,213200,28.13,RGB
Clothes,clothes265_1.jpg,.jpg,400,533,0.7505,213200,20.2,RGB
Clothes,clothes2650_1.jpg,.jpg,400,533,0.7505,213200,26.2,RGB
Clothes,clothes2651_1.jpg,.jpg,400,489,0.818,195600,20.97,RGB
Clothes,clothes2652_1.jpg,.jpg,400,492,0.813,196800,28.04,RGB
Clothes,clothes2653_1.jpg,.jpg,400,533,0.7505,213200,21.32,RGB
Clothes,clothes2654_1.jpg,.jpg,533,400,1.3325,213200,19.55,RGB
Clothes,clothes2655_1.jpg,.jpg,400,533,0.7505,213200,21.78,RGB
Clothes,clothes2656_1.jpg,.jpg,400,711,0.5626,284400,40.68,RGB
Clothes,clothes2657_1.jpg,.jpg,400,533,0.7505,213200,14.83,RGB
Clothes,clothes2658_1.jpg,.jpg,400,400,1.0,160000,23.0,RGB
Clothes,clothes2659_1.jpg,.jpg,534,400,1.335,213600,29.76,RGB
Clothes,clothes266_1.jpg,.jpg,533,400,1.3325,213200,34.72,RGB
Clothes,clothes2660_1.jpg,.jpg,400,533,0.7505,213200,24.5,RGB
Clothes,clothes2661_1.jpg,.jpg,400,533,0.7505,213200,28.63,RGB
Clothes,clothes2662_1.jpg,.jpg,400,533,0.7505,213200,24.47,RGB
Clothes,clothes2663_1.jpg,.jpg,400,533,0.7505,213200,23.88,RGB
Clothes,clothes2664_1.jpg,.jpg,400,533,0.7505,213200,23.01,RGB
Clothes,clothes2665_1.jpg,.jpg,400,534,0.7491,213600,21.29,RGB
Clothes,clothes2666_1.jpg,.jpg,400,455,0.8791,182000,14.29,RGB
Clothes,clothes2667_1.jpg,.jpg,400,469,0.8529,187600,20.42,RGB
Clothes,clothes2668_1.jpg,.jpg,400,534,0.7491,213600,21.67,RGB
Clothes,clothes2669_1.jpg,.jpg,400,533,0.7505,213200,27.62,RGB
Clothes,clothes267_1.jpg,.jpg,400,533,0.7505,213200,22.17,RGB
Clothes,clothes2670_1.jpg,.jpg,400,533,0.7505,213200,16.23,RGB
Clothes,clothes2671_1.jpg,.jpg,533,400,1.3325,213200,45.92,RGB
Clothes,clothes2672_1.jpg,.jpg,400,587,0.6814,234800,28.95,RGB
Clothes,clothes2673_1.jpg,.jpg,400,533,0.7505,213200,15.19,RGB
Clothes,clothes2674_1.jpg,.jpg,400,534,0.7491,213600,20.06,RGB
Clothes,clothes2675_1.jpg,.jpg,711,400,1.7775,284400,50.41,RGB
Clothes,clothes2676_1.jpg,.jpg,400,400,1.0,160000,32.06,RGB
Clothes,clothes2677_1.jpg,.jpg,400,533,0.7505,213200,24.19,RGB
Clothes,clothes2678_1.jpg,.jpg,400,533,0.7505,213200,41.56,RGB
Clothes,clothes2679_1.jpg,.jpg,400,534,0.7491,213600,38.53,RGB
Clothes,clothes268_1.jpg,.jpg,400,534,0.7491,213600,17.13,RGB
Clothes,clothes2680_1.jpg,.jpg,400,459,0.8715,183600,41.97,RGB
Clothes,clothes2681_1.jpg,.jpg,400,413,0.9685,165200,13.51,RGB
Clothes,clothes2682_1.jpg,.jpg,533,400,1.3325,213200,24.66,RGB
Clothes,clothes2683_1.jpg,.jpg,400,533,0.7505,213200,22.93,RGB
Clothes,clothes2684_1.jpg,.jpg,400,533,0.7505,213200,16.1,RGB
Clothes,clothes2685_1.jpg,.jpg,400,533,0.7505,213200,24.92,RGB
Clothes,clothes2686_1.jpg,.jpg,400,565,0.708,226000,24.87,RGB
Clothes,clothes2687_1.jpg,.jpg,533,400,1.3325,213200,25.89,RGB
Clothes,clothes2688_1.jpg,.jpg,400,533,0.7505,213200,19.92,RGB
Clothes,clothes2689_1.jpg,.jpg,708,400,1.77,283200,29.23,RGB
Clothes,clothes269_1.jpg,.jpg,400,400,1.0,160000,15.5,RGB
Clothes,clothes2690_1.jpg,.jpg,400,797,0.5019,318800,28.78,RGB
Clothes,clothes2691_1.jpg,.jpg,400,533,0.7505,213200,41.36,RGB
Clothes,clothes2692_1.jpg,.jpg,679,400,1.6975,271600,41.58,RGB
Clothes,clothes2693_1.jpg,.jpg,400,533,0.7505,213200,28.52,RGB
Clothes,clothes2694_1.jpg,.jpg,400,400,1.0,160000,20.9,RGB
Clothes,clothes2695_1.jpg,.jpg,400,533,0.7505,213200,21.71,RGB
Clothes,clothes2696_1.jpg,.jpg,400,533,0.7505,213200,43.82,RGB
Clothes,clothes2697_1.jpg,.jpg,400,534,0.7491,213600,17.33,RGB
Clothes,clothes2698_1.jpg,.jpg,533,400,1.3325,213200,47.75,RGB
Clothes,clothes2699_1.jpg,.jpg,400,533,0.7505,213200,37.15,RGB
Clothes,clothes27_1.jpg,.jpg,400,533,0.7505,213200,27.13,RGB
Clothes,clothes270_1.jpg,.jpg,400,533,0.7505,213200,24.77,RGB
Clothes,clothes2700_1.jpg,.jpg,400,533,0.7505,213200,12.47,RGB
Clothes,clothes2701_1.jpg,.jpg,400,599,0.6678,239600,19.71,RGB
Clothes,clothes2702_1.jpg,.jpg,440,400,1.1,176000,11.92,RGB
Clothes,clothes2703_1.jpg,.jpg,400,533,0.7505,213200,24.01,RGB
Clothes,clothes2704_1.jpg,.jpg,400,534,0.7491,213600,22.95,RGB
Clothes,clothes2705_1.jpg,.jpg,533,400,1.3325,213200,16.22,RGB
Clothes,clothes2706_1.jpg,.jpg,463,400,1.1575,185200,25.4,RGB
Clothes,clothes2707_1.jpg,.jpg,400,433,0.9238,173200,30.1,RGB
Clothes,clothes2708_1.jpg,.jpg,400,533,0.7505,213200,18.29,RGB
Clothes,clothes2709_1.jpg,.jpg,400,534,0.7491,213600,56.52,RGB
Clothes,clothes271_1.jpg,.jpg,400,534,0.7491,213600,19.09,RGB
Clothes,clothes2710_1.jpg,.jpg,534,400,1.335,213600,25.95,RGB
Clothes,clothes2711_1.jpg,.jpg,400,533,0.7505,213200,23.1,RGB
Clothes,clothes2712_1.jpg,.jpg,400,620,0.6452,248000,14.3,RGB
Clothes,clothes2713_1.jpg,.jpg,400,711,0.5626,284400,28.02,RGB
Clothes,clothes2714_1.jpg,.jpg,400,400,1.0,160000,15.89,RGB
Clothes,clothes2715_1.jpg,.jpg,400,534,0.7491,213600,19.08,RGB
Clothes,clothes2716_1.jpg,.jpg,400,712,0.5618,284800,29.93,RGB
Clothes,clothes2717_1.jpg,.jpg,400,533,0.7505,213200,30.58,RGB
Clothes,clothes2718_1.jpg,.jpg,400,533,0.7505,213200,19.3,RGB
Clothes,clothes2719_1.jpg,.jpg,711,400,1.7775,284400,44.46,RGB
Clothes,clothes272_1.jpg,.jpg,400,426,0.939,170400,21.99,RGB
Clothes,clothes2720_1.jpg,.jpg,400,534,0.7491,213600,24.4,RGB
Clothes,clothes2721_1.jpg,.jpg,400,533,0.7505,213200,21.2,RGB
Clothes,clothes2722_1.jpg,.jpg,400,533,0.7505,213200,57.75,RGB
Clothes,clothes2723_1.jpg,.jpg,533,400,1.3325,213200,29.48,RGB
Clothes,clothes2724_1.jpg,.jpg,400,533,0.7505,213200,25.37,RGB
Clothes,clothes2725_1.jpg,.jpg,400,533,0.7505,213200,16.14,RGB
Clothes,clothes2726_1.jpg,.jpg,400,533,0.7505,213200,16.39,RGB
Clothes,clothes2727_1.jpg,.jpg,400,533,0.7505,213200,22.34,RGB
Clothes,clothes2728_1.jpg,.jpg,400,533,0.7505,213200,23.71,RGB
Clothes,clothes2729_1.jpg,.jpg,400,533,0.7505,213200,27.34,RGB
Clothes,clothes273_1.jpg,.jpg,400,533,0.7505,213200,45.88,RGB
Clothes,clothes2730_1.jpg,.jpg,400,533,0.7505,213200,20.26,RGB
Clothes,clothes2731_1.jpg,.jpg,400,533,0.7505,213200,35.54,RGB
Clothes,clothes2732_1.jpg,.jpg,400,425,0.9412,170000,19.74,RGB
Clothes,clothes2733_1.jpg,.jpg,400,533,0.7505,213200,29.59,RGB
Clothes,clothes2734_1.jpg,.jpg,400,533,0.7505,213200,24.87,RGB
Clothes,clothes2735_1.jpg,.jpg,400,533,0.7505,213200,33.56,RGB
Clothes,clothes2736_1.jpg,.jpg,400,533,0.7505,213200,32.7,RGB
Clothes,clothes2737_1.jpg,.jpg,711,400,1.7775,284400,34.33,RGB
Clothes,clothes2738_1.jpg,.jpg,416,400,1.04,166400,18.47,RGB
Clothes,clothes2739_1.jpg,.jpg,400,533,0.7505,213200,26.06,RGB
Clothes,clothes274_1.jpg,.jpg,400,533,0.7505,213200,20.53,RGB
Clothes,clothes2740_1.jpg,.jpg,400,533,0.7505,213200,23.12,RGB
Clothes,clothes2741_1.jpg,.jpg,400,533,0.7505,213200,15.32,RGB
Clothes,clothes2742_1.jpg,.jpg,400,403,0.9926,161200,13.33,RGB
Clothes,clothes2743_1.jpg,.jpg,400,533,0.7505,213200,27.57,RGB
Clothes,clothes2744_1.jpg,.jpg,533,400,1.3325,213200,28.7,RGB
Clothes,clothes2745_1.jpg,.jpg,400,533,0.7505,213200,38.2,RGB
Clothes,clothes2746_1.jpg,.jpg,400,533,0.7505,213200,27.72,RGB
Clothes,clothes2747_1.jpg,.jpg,400,711,0.5626,284400,26.94,RGB
Clothes,clothes2748_1.jpg,.jpg,533,400,1.3325,213200,22.4,RGB
Clothes,clothes2749_1.jpg,.jpg,400,711,0.5626,284400,20.47,RGB
Clothes,clothes275_1.jpg,.jpg,400,533,0.7505,213200,28.26,RGB
Clothes,clothes2750_1.jpg,.jpg,400,422,0.9479,168800,16.86,RGB
Clothes,clothes2751_1.jpg,.jpg,400,711,0.5626,284400,42.84,RGB
Clothes,clothes2752_1.jpg,.jpg,400,534,0.7491,213600,12.88,RGB
Clothes,clothes2753_1.jpg,.jpg,533,400,1.3325,213200,27.4,RGB
Clothes,clothes2754_1.jpg,.jpg,400,400,1.0,160000,34.82,RGB
Clothes,clothes2755_1.jpg,.jpg,400,534,0.7491,213600,15.62,RGB
Clothes,clothes2756_1.jpg,.jpg,400,534,0.7491,213600,19.33,RGB
Clothes,clothes2757_1.jpg,.jpg,400,532,0.7519,212800,23.68,RGB
Clothes,clothes2758_1.jpg,.jpg,400,533,0.7505,213200,21.21,RGB
Clothes,clothes2759_1.jpg,.jpg,400,413,0.9685,165200,28.62,RGB
Clothes,clothes276_1.jpg,.jpg,400,532,0.7519,212800,34.6,RGB
Clothes,clothes2760_1.jpg,.jpg,400,534,0.7491,213600,36.88,RGB
Clothes,clothes2761_1.jpg,.jpg,400,400,1.0,160000,13.39,RGB
Clothes,clothes2762_1.jpg,.jpg,400,533,0.7505,213200,27.31,RGB
Clothes,clothes2763_1.jpg,.jpg,400,533,0.7505,213200,21.41,RGB
Clothes,clothes2764_1.jpg,.jpg,533,400,1.3325,213200,34.82,RGB
Clothes,clothes2765_1.jpg,.jpg,400,534,0.7491,213600,35.52,RGB
Clothes,clothes2766_1.jpg,.jpg,400,712,0.5618,284800,43.72,RGB
Clothes,clothes2767_1.jpg,.jpg,400,534,0.7491,213600,17.0,RGB
Clothes,clothes2768_1.jpg,.jpg,400,533,0.7505,213200,14.14,RGB
Clothes,clothes2769_1.jpg,.jpg,711,400,1.7775,284400,30.94,RGB
Clothes,clothes277_1.jpg,.jpg,533,400,1.3325,213200,24.14,RGB
Clothes,clothes2770_1.jpg,.jpg,533,400,1.3325,213200,23.3,RGB
Clothes,clothes2771_1.jpg,.jpg,400,533,0.7505,213200,37.71,RGB
Clothes,clothes2772_1.jpg,.jpg,400,459,0.8715,183600,21.26,RGB
Clothes,clothes2773_1.jpg,.jpg,400,533,0.7505,213200,30.6,RGB
Clothes,clothes2774_1.jpg,.jpg,400,534,0.7491,213600,22.56,RGB
Clothes,clothes2775_1.jpg,.jpg,400,533,0.7505,213200,16.04,RGB
Clothes,clothes2776_1.jpg,.jpg,400,455,0.8791,182000,27.07,RGB
Clothes,clothes2777_1.jpg,.jpg,400,533,0.7505,213200,34.6,RGB
Clothes,clothes2778_1.jpg,.jpg,400,534,0.7491,213600,15.62,RGB
Clothes,clothes2779_1.jpg,.jpg,400,444,0.9009,177600,17.09,RGB
Clothes,clothes278_1.jpg,.jpg,400,534,0.7491,213600,22.91,RGB
Clothes,clothes2780_1.jpg,.jpg,400,403,0.9926,161200,23.58,RGB
Clothes,clothes2781_1.jpg,.jpg,400,533,0.7505,213200,34.62,RGB
Clothes,clothes2782_1.jpg,.jpg,400,534,0.7491,213600,18.86,RGB
Clothes,clothes2783_1.jpg,.jpg,400,533,0.7505,213200,27.19,RGB
Clothes,clothes2784_1.jpg,.jpg,400,538,0.7435,215200,21.37,RGB
Clothes,clothes2785_1.jpg,.jpg,534,400,1.335,213600,30.21,RGB
Clothes,clothes2786_1.jpg,.jpg,400,533,0.7505,213200,29.52,RGB
Clothes,clothes2787_1.jpg,.jpg,533,400,1.3325,213200,26.47,RGB
Clothes,clothes2788_1.jpg,.jpg,533,400,1.3325,213200,28.07,RGB
Clothes,clothes2789_1.jpg,.jpg,400,493,0.8114,197200,29.91,RGB
Clothes,clothes279_1.jpg,.jpg,400,534,0.7491,213600,25.4,RGB
Clothes,clothes2790_1.jpg,.jpg,400,533,0.7505,213200,40.07,RGB
Clothes,clothes2791_1.jpg,.jpg,400,486,0.823,194400,23.43,RGB
Clothes,clothes2792_1.jpg,.jpg,400,400,1.0,160000,15.93,RGB
Clothes,clothes2793_1.jpg,.jpg,400,533,0.7505,213200,27.1,RGB
Clothes,clothes2794_1.jpg,.jpg,400,448,0.8929,179200,20.54,RGB
Clothes,clothes2795_1.jpg,.jpg,400,533,0.7505,213200,24.71,RGB
Clothes,clothes2796_1.jpg,.jpg,400,533,0.7505,213200,38.85,RGB
Clothes,clothes2797_1.jpg,.jpg,400,533,0.7505,213200,18.93,RGB
Clothes,clothes2798_1.jpg,.jpg,400,400,1.0,160000,21.31,RGB
Clothes,clothes2799_1.jpg,.jpg,400,533,0.7505,213200,27.85,RGB
Clothes,clothes28_1.jpg,.jpg,400,533,0.7505,213200,29.5,RGB
Clothes,clothes280_1.jpg,.jpg,533,400,1.3325,213200,22.67,RGB
Clothes,clothes2800_1.jpg,.jpg,400,533,0.7505,213200,13.48,RGB
Clothes,clothes2801_1.jpg,.jpg,400,533,0.7505,213200,24.19,RGB
Clothes,clothes2802_1.jpg,.jpg,418,400,1.045,167200,13.94,RGB
Clothes,clothes2803_1.jpg,.jpg,400,494,0.8097,197600,46.54,RGB
Clothes,clothes2804_1.jpg,.jpg,400,533,0.7505,213200,45.15,RGB
Clothes,clothes2805_1.jpg,.jpg,400,436,0.9174,174400,15.49,RGB
Clothes,clothes2806_1.jpg,.jpg,400,711,0.5626,284400,45.9,RGB
Clothes,clothes2807_1.jpg,.jpg,400,533,0.7505,213200,37.08,RGB
Clothes,clothes2808_1.jpg,.jpg,400,534,0.7491,213600,22.45,RGB
Clothes,clothes2809_1.jpg,.jpg,533,400,1.3325,213200,40.76,RGB
Clothes,clothes281_1.jpg,.jpg,400,533,0.7505,213200,30.51,RGB
Clothes,clothes2810_1.jpg,.jpg,400,534,0.7491,213600,18.51,RGB
Clothes,clothes2811_1.jpg,.jpg,400,712,0.5618,284800,27.2,RGB
Clothes,clothes2812_1.jpg,.jpg,400,533,0.7505,213200,25.81,RGB
Clothes,clothes2813_1.jpg,.jpg,400,533,0.7505,213200,21.65,RGB
Clothes,clothes2814_1.jpg,.jpg,534,400,1.335,213600,20.22,RGB
Clothes,clothes2815_1.jpg,.jpg,400,533,0.7505,213200,18.21,RGB
Clothes,clothes2816_1.jpg,.jpg,400,753,0.5312,301200,50.44,RGB
Clothes,clothes2817_1.jpg,.jpg,533,400,1.3325,213200,18.85,RGB
Clothes,clothes2818_1.jpg,.jpg,400,712,0.5618,284800,35.89,RGB
Clothes,clothes2819_1.jpg,.jpg,400,534,0.7491,213600,16.65,RGB
Clothes,clothes282_1.jpg,.jpg,400,533,0.7505,213200,23.8,RGB
Clothes,clothes2820_1.jpg,.jpg,400,533,0.7505,213200,31.48,RGB
Clothes,clothes2821_1.jpg,.jpg,400,712,0.5618,284800,33.25,RGB
Clothes,clothes2822_1.jpg,.jpg,400,712,0.5618,284800,24.88,RGB
Clothes,clothes2823_1.jpg,.jpg,400,533,0.7505,213200,13.91,RGB
Clothes,clothes2824_1.jpg,.jpg,400,533,0.7505,213200,25.11,RGB
Clothes,clothes2825_1.jpg,.jpg,400,534,0.7491,213600,33.3,RGB
Clothes,clothes2826_1.jpg,.jpg,400,533,0.7505,213200,28.83,RGB
Clothes,clothes2827_1.jpg,.jpg,400,606,0.6601,242400,29.1,RGB
Clothes,clothes2828_1.jpg,.jpg,458,400,1.145,183200,23.55,RGB
Clothes,clothes2829_1.jpg,.jpg,467,400,1.1675,186800,27.28,RGB
Clothes,clothes283_1.jpg,.jpg,400,711,0.5626,284400,52.15,RGB
Clothes,clothes2830_1.jpg,.jpg,400,534,0.7491,213600,24.12,RGB
Clothes,clothes2831_1.jpg,.jpg,400,534,0.7491,213600,17.09,RGB
Clothes,clothes2832_1.jpg,.jpg,400,534,0.7491,213600,18.18,RGB
Clothes,clothes2833_1.jpg,.jpg,400,534,0.7491,213600,22.15,RGB
Clothes,clothes2834_1.jpg,.jpg,400,528,0.7576,211200,38.43,RGB
Clothes,clothes2835_1.jpg,.jpg,400,533,0.7505,213200,32.88,RGB
Clothes,clothes2836_1.jpg,.jpg,400,533,0.7505,213200,27.39,RGB
Clothes,clothes2837_1.jpg,.jpg,400,533,0.7505,213200,24.41,RGB
Clothes,clothes2838_1.jpg,.jpg,400,533,0.7505,213200,19.04,RGB
Clothes,clothes2839_1.jpg,.jpg,400,533,0.7505,213200,24.24,RGB
Clothes,clothes284_1.jpg,.jpg,400,534,0.7491,213600,14.61,RGB
Clothes,clothes2840_1.jpg,.jpg,400,533,0.7505,213200,40.73,RGB
Clothes,clothes2841_1.jpg,.jpg,400,534,0.7491,213600,13.75,RGB
Clothes,clothes2842_1.jpg,.jpg,400,533,0.7505,213200,27.17,RGB
Clothes,clothes2843_1.jpg,.jpg,534,400,1.335,213600,18.11,RGB
Clothes,clothes2844_1.jpg,.jpg,400,533,0.7505,213200,26.12,RGB
Clothes,clothes2845_1.jpg,.jpg,400,533,0.7505,213200,31.29,RGB
Clothes,clothes2846_1.jpg,.jpg,400,533,0.7505,213200,30.22,RGB
Clothes,clothes2847_1.jpg,.jpg,400,533,0.7505,213200,40.21,RGB
Clothes,clothes2848_1.jpg,.jpg,400,443,0.9029,177200,17.72,RGB
Clothes,clothes2849_1.jpg,.jpg,400,533,0.7505,213200,25.41,RGB
Clothes,clothes285_1.jpg,.jpg,400,663,0.6033,265200,27.95,RGB
Clothes,clothes2850_1.jpg,.jpg,533,400,1.3325,213200,23.03,RGB
Clothes,clothes2851_1.jpg,.jpg,400,533,0.7505,213200,24.83,RGB
Clothes,clothes2852_1.jpg,.jpg,400,487,0.8214,194800,31.75,RGB
Clothes,clothes2853_1.jpg,.jpg,400,534,0.7491,213600,13.13,RGB
Clothes,clothes2854_1.jpg,.jpg,400,711,0.5626,284400,41.92,RGB
Clothes,clothes2855_1.jpg,.jpg,400,400,1.0,160000,18.16,RGB
Clothes,clothes2856_1.jpg,.jpg,400,533,0.7505,213200,33.7,RGB
Clothes,clothes2857_1.jpg,.jpg,400,533,0.7505,213200,22.15,RGB
Clothes,clothes2858_1.jpg,.jpg,400,533,0.7505,213200,43.46,RGB
Clothes,clothes2859_1.jpg,.jpg,533,400,1.3325,213200,18.36,RGB
Clothes,clothes286_1.jpg,.jpg,400,466,0.8584,186400,34.98,RGB
Clothes,clothes2860_1.jpg,.jpg,400,533,0.7505,213200,25.98,RGB
Clothes,clothes2861_1.jpg,.jpg,400,534,0.7491,213600,15.91,RGB
Clothes,clothes2862_1.jpg,.jpg,400,534,0.7491,213600,34.49,RGB
Clothes,clothes2863_1.jpg,.jpg,400,513,0.7797,205200,14.98,RGB
Clothes,clothes2864_1.jpg,.jpg,534,400,1.335,213600,22.5,RGB
Clothes,clothes2865_1.jpg,.jpg,597,400,1.4925,238800,26.47,RGB
Clothes,clothes2866_1.jpg,.jpg,400,533,0.7505,213200,17.3,RGB
Clothes,clothes2867_1.jpg,.jpg,400,533,0.7505,213200,15.06,RGB
Clothes,clothes2868_1.jpg,.jpg,400,534,0.7491,213600,14.1,RGB
Clothes,clothes2869_1.jpg,.jpg,534,400,1.335,213600,9.86,RGB
Clothes,clothes287_1.jpg,.jpg,400,533,0.7505,213200,17.29,RGB
Clothes,clothes2870_1.jpg,.jpg,400,537,0.7449,214800,26.75,RGB
Clothes,clothes2871_1.jpg,.jpg,400,533,0.7505,213200,25.69,RGB
Clothes,clothes2872_1.jpg,.jpg,400,533,0.7505,213200,49.26,RGB
Clothes,clothes2873_1.jpg,.jpg,400,534,0.7491,213600,37.71,RGB
Clothes,clothes2874_1.jpg,.jpg,400,534,0.7491,213600,15.95,RGB
Clothes,clothes2875_1.jpg,.jpg,400,534,0.7491,213600,17.47,RGB
Clothes,clothes2876_1.jpg,.jpg,400,533,0.7505,213200,51.55,RGB
Clothes,clothes2877_1.jpg,.jpg,400,533,0.7505,213200,24.01,RGB
Clothes,clothes2878_1.jpg,.jpg,400,533,0.7505,213200,49.23,RGB
Clothes,clothes2879_1.jpg,.jpg,400,533,0.7505,213200,20.09,RGB
Clothes,clothes288_1.jpg,.jpg,400,533,0.7505,213200,27.93,RGB
Clothes,clothes2880_1.jpg,.jpg,533,400,1.3325,213200,28.57,RGB
Clothes,clothes2881_1.jpg,.jpg,400,534,0.7491,213600,19.47,RGB
Clothes,clothes2882_1.jpg,.jpg,534,400,1.335,213600,25.74,RGB
Clothes,clothes2883_1.jpg,.jpg,400,533,0.7505,213200,22.45,RGB
Clothes,clothes2884_1.jpg,.jpg,400,469,0.8529,187600,16.51,RGB
Clothes,clothes2885_1.jpg,.jpg,400,533,0.7505,213200,18.7,RGB
Clothes,clothes2886_1.jpg,.jpg,400,533,0.7505,213200,16.45,RGB
Clothes,clothes2887_1.jpg,.jpg,400,534,0.7491,213600,15.39,RGB
Clothes,clothes2888_1.jpg,.jpg,400,543,0.7366,217200,17.37,RGB
Clothes,clothes2889_1.jpg,.jpg,400,534,0.7491,213600,19.18,RGB
Clothes,clothes289_1.jpg,.jpg,400,533,0.7505,213200,14.52,RGB
Clothes,clothes2890_1.jpg,.jpg,400,534,0.7491,213600,14.29,RGB
Clothes,clothes2891_1.jpg,.jpg,400,533,0.7505,213200,16.71,RGB
Clothes,clothes2892_1.jpg,.jpg,534,400,1.335,213600,33.57,RGB
Clothes,clothes2893_1.jpg,.jpg,400,533,0.7505,213200,25.02,RGB
Clothes,clothes2894_1.jpg,.jpg,400,537,0.7449,214800,45.29,RGB
Clothes,clothes2895_1.jpg,.jpg,400,534,0.7491,213600,19.32,RGB
Clothes,clothes2896_1.jpg,.jpg,533,400,1.3325,213200,10.88,RGB
Clothes,clothes2897_1.jpg,.jpg,400,533,0.7505,213200,28.0,RGB
Clothes,clothes2898_1.jpg,.jpg,533,400,1.3325,213200,30.21,RGB
Clothes,clothes2899_1.jpg,.jpg,414,400,1.035,165600,21.55,RGB
Clothes,clothes29_1.jpg,.jpg,400,534,0.7491,213600,15.48,RGB
Clothes,clothes290_1.jpg,.jpg,422,400,1.055,168800,28.15,RGB
Clothes,clothes2900_1.jpg,.jpg,400,533,0.7505,213200,20.55,RGB
Clothes,clothes2901_1.jpg,.jpg,711,400,1.7775,284400,35.81,RGB
Clothes,clothes2902_1.jpg,.jpg,400,445,0.8989,178000,19.5,RGB
Clothes,clothes2903_1.jpg,.jpg,400,406,0.9852,162400,21.52,RGB
Clothes,clothes2904_1.jpg,.jpg,400,533,0.7505,213200,34.63,RGB
Clothes,clothes2905_1.jpg,.jpg,400,533,0.7505,213200,23.92,RGB
Clothes,clothes2906_1.jpg,.jpg,400,533,0.7505,213200,18.46,RGB
Clothes,clothes2907_1.jpg,.jpg,400,711,0.5626,284400,20.76,RGB
Clothes,clothes2908_1.jpg,.jpg,400,450,0.8889,180000,21.02,RGB
Clothes,clothes2909_1.jpg,.jpg,400,533,0.7505,213200,31.81,RGB
Clothes,clothes291_1.jpg,.jpg,400,533,0.7505,213200,24.29,RGB
Clothes,clothes2910_1.jpg,.jpg,400,534,0.7491,213600,22.27,RGB
Clothes,clothes2911_1.jpg,.jpg,400,534,0.7491,213600,13.9,RGB
Clothes,clothes2912_1.jpg,.jpg,400,533,0.7505,213200,20.68,RGB
Clothes,clothes2913_1.jpg,.jpg,400,533,0.7505,213200,29.54,RGB
Clothes,clothes2914_1.jpg,.jpg,400,533,0.7505,213200,42.47,RGB
Clothes,clothes2915_1.jpg,.jpg,400,533,0.7505,213200,32.21,RGB
Clothes,clothes2916_1.jpg,.jpg,400,710,0.5634,284000,59.06,RGB
Clothes,clothes2917_1.jpg,.jpg,400,533,0.7505,213200,20.42,RGB
Clothes,clothes2918_1.jpg,.jpg,400,533,0.7505,213200,21.99,RGB
Clothes,clothes2919_1.jpg,.jpg,400,533,0.7505,213200,37.56,RGB
Clothes,clothes292_1.jpg,.jpg,534,400,1.335,213600,29.46,RGB
